timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-24T00:08:31,codecarbon,a986a2b3-37ec-444f-a356-6130b6179648,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,234.4186644400033,0.0010933592442865,4.664130507263279e-06,42.5,0.0,3.0,0.0027654009415661,0.0,0.0001938389603658,0.002959239901932,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-24T00:18:16,codecarbon,2774625c-fefd-4733-bf6f-42c3b5920149,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,499.22134922999976,0.0023310417070109,4.669355007766246e-06,42.5,0.0,3.0,0.0058933074985866,0.0,0.0004157914261274,0.0063090989247141,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-24T00:28:15,codecarbon,1cb7f91c-9b68-49bf-b1a4-5d7da4abca4d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,323.3431800650069,0.001509877476283118,4.669581946894822e-06,42.5,0.0,3.0,0.0038171695493677675,0.0,0.0002694009883524935,0.004086570537720261,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
