timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-16T11:12:42,understudy_e1ac4e8f-e27f-4b7d-b236-dd5780b3e4e7_training,0890d155-1cce-4de5-9b32-f533cd58f3b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.19053466499463,0.0004024797516694,4.66965140933179e-06,42.5,0.0,3.0,0.00101751665857,0.0,7.181801992999682e-05,0.0010893346785,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-16T11:16:14,understudy_e1ac4e8f-e27f-4b7d-b236-dd5780b3e4e7_training,9e8bf344-bde6-4ddc-a718-65efa0174492,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.02413667800284,0.0001121782217562,4.669396584767732e-06,42.5,0.0,3.0,0.0002836150828924,0.0,2.0001749071664865e-05,0.000303616831964,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-16T11:17:19,understudy_e1ac4e8f-e27f-4b7d-b236-dd5780b3e4e7_training,fee2e62c-4989-4737-97a5-3fdc6a445d3f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.115761296001438,3.789764436407144e-05,4.669635168144148e-06,42.5,0.0,3.0,9.580978502983476e-05,0.0,6.762376844162646e-06,0.0001025721618739,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-16T11:20:05,understudy_e1ac4e8f-e27f-4b7d-b236-dd5780b3e4e7_training,0f2bcc24-dd28-49a0-a803-69c4771a60bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.77405858899874,5.497989558086444e-05,4.669578902234755e-06,42.5,0.0,3.0,0.0001389962559616,0.0,9.810004795829931e-06,0.0001488062607575,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-16T11:23:07,understudy_e1ac4e8f-e27f-4b7d-b236-dd5780b3e4e7_training,1f26cd5c-9f64-431c-a1c9-779a160fb13f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,116.00016184499692,0.0005416772512013,4.6696249607410345e-06,42.5,0.0,3.0,0.0013694306139173,0.0,9.665013136416746e-05,0.0014660807452815,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
2025-10-16T11:29:32,understudy_e1ac4e8f-e27f-4b7d-b236-dd5780b3e4e7_training,937ef5bf-c26a-4b9a-a989-18998c4cfb90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.96609346900368,0.0001071726214792709,4.6665586214702575e-06,42.5,0.0,3.0,0.00027106307384100947,0.0,1.900581205666337e-05,0.0002900688858976729,United States,USA,,,,Linux-5.15.49-linuxkit-aarch64-with-glibc2.41,3.11.14,3.0.7,4,-,,,,,7.667594909667969,machine,N,1.0
